product_type,ram,storage,color,merchant_city,price,daily_view,brand_asus,brand_honor,brand_huawei,brand_infinix,brand_nokia,brand_oppo,brand_realme,brand_samsung,brand_vivo,brand_xiaomi,cod_True,merchant_badge_PM,merchant_badge_RM
131,4.24630139292152,2.470153604008772,10,71,1.2768734480713007,-0.6556903689642588,False,False,False,False,False,False,True,False,False,False,False,True,False
12,-0.9164543044022413,-0.2528117205802297,9,73,0.4161383623594572,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
128,-0.4001787346698652,-0.7066392746783967,9,98,-0.763123049367888,-0.6556903689642588,False,False,False,False,False,False,True,False,False,False,False,True,False
137,0.11609683506251094,-0.2528117205802297,9,70,-0.396449394333241,-0.2658518255346344,False,False,False,False,False,False,False,True,False,False,False,False,False
238,1.1486479745272633,-0.2528117205802297,0,57,0.43239166220291286,-0.7582313186063817,False,False,False,False,False,False,False,False,False,True,False,True,False
225,2.1811991139920153,0.6548433876161043,1,71,1.018334977234392,1.6148963286086135,False,False,False,False,False,False,False,False,False,True,False,True,False
265,1.1486479745272633,-0.2528117205802297,1,71,-0.17603045665087927,-0.36839277517675717,False,False,False,False,False,False,False,False,False,True,False,True,False
141,1.1486479745272633,0.6548433876161043,9,78,0.49686451619809885,-0.7582313186063817,False,False,False,False,False,False,False,True,False,False,False,True,False
268,1.1486479745272633,0.6548433876161043,3,113,0.0570010682310348,0.6104769620415904,False,False,False,False,False,False,False,False,False,True,False,True,False
265,0.11609683506251094,-0.2528117205802297,1,71,-0.5840852740201536,1.0291637843542019,False,False,False,False,False,False,False,False,False,True,False,False,False
268,1.1486479745272633,-0.2528117205802297,9,58,0.0570010682310348,-0.14035184593467115,False,False,False,False,False,False,False,False,False,True,False,True,False
128,-0.4001787346698652,-0.7066392746783967,1,71,-0.9778565540577125,0.3970451173753699,False,False,False,False,False,False,True,False,False,False,False,True,False
41,-0.4001787346698652,-0.7066392746783967,0,10,-0.7403155492903755,0.26792828844004507,True,False,False,False,False,False,False,False,False,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,1,10,-1.0652062946266845,1.338519818422157,False,False,False,False,False,False,True,False,False,False,False,True,False
162,0.11609683506251094,-0.2528117205802297,9,113,-0.336205475360635,0.3030908709100686,False,False,False,False,False,False,False,True,False,False,False,True,False
100,2.1811991139920153,0.6548433876161043,9,94,0.21964589935496737,-0.4938927547767206,False,False,False,False,False,True,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,9,71,2.1314904248913473,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,False,True
149,1.1486479745272633,0.6548433876161043,0,71,0.31234793383064396,-0.22083435529634052,False,False,False,False,False,False,False,True,False,False,False,True,False
97,0.11609683506251094,-0.2528117205802297,2,73,-0.6141223980573846,-0.36839277517675717,False,False,False,False,False,True,False,False,False,False,False,True,False
268,1.1486479745272633,0.6548433876161043,4,72,0.10599878826216669,0.3970451173753699,False,False,False,False,False,False,False,False,False,True,False,True,False
14,-0.4001787346698652,-0.7066392746783967,9,109,1.123626090609674,-0.42764943972217256,False,False,False,False,False,False,False,False,False,False,False,True,False
19,0.11609683506251094,0.6548433876161043,0,70,2.273392390148981,-0.2658518255346344,False,False,False,False,False,False,False,False,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,9,14,1.018553122664986,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,9,72,0.64656328942664,0.569555781822076,False,False,False,False,False,False,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,9,70,2.2507065245634963,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
267,0.11609683506251094,-0.2528117205802297,10,98,-0.5713088633479547,0.14694574785283024,False,False,False,False,False,False,False,False,False,True,False,True,False
260,-0.4001787346698652,-0.7066392746783967,9,1,-0.07770342258932036,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
5,-1.684672352164017,-0.2528117205802297,9,71,-0.801970292142724,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
24,-0.4001787346698652,-0.7066392746783967,9,105,-0.5834099533280892,0.19023003294953789,True,False,False,False,False,False,False,False,False,False,False,False,True
95,0.11609683506251094,0.6548433876161043,9,70,-0.2822338498506531,0.14694574785283024,False,False,False,False,False,True,False,False,False,False,False,False,False
167,-0.4001787346698652,-0.7066392746783967,9,70,-0.336205475360635,-0.3147886017616418,False,False,False,False,False,False,False,True,False,False,False,True,False
214,2.1811991139920153,0.6548433876161043,0,70,1.123423528106446,0.0750499416679826,False,False,False,False,False,False,False,False,False,True,False,True,False
15,-0.9164543044022413,0.6548433876161043,0,36,1.6293327631320131,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
105,-0.4001787346698652,-0.7066392746783967,9,74,-0.3390439865665552,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,False,True
251,-0.9164543044022413,-0.9335530517274802,0,83,-1.43719562522091,-0.6556903689642588,False,False,False,False,False,False,False,False,False,True,False,True,False
64,2.1811991139920153,2.470153604008772,1,116,1.5047785520199284,0.9377601913914873,False,False,True,False,False,False,False,False,False,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,10,72,-0.586180814640057,0.35202764713707607,False,False,False,False,False,False,False,False,False,True,False,True,False
121,0.11609683506251094,-0.2528117205802297,7,91,-0.336205475360635,0.28578433208252824,False,False,False,False,False,False,True,False,False,False,False,True,False
21,0.11609683506251094,2.470153604008772,2,70,2.273392390148981,0.10005041899733474,False,False,False,False,False,False,False,False,False,False,False,True,False
19,-0.4001787346698652,0.6548433876161043,9,101,1.7734608760135548,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
249,-0.9164543044022413,-0.9335530517274802,9,114,-1.4529405577675862,0.23041985008373628,False,False,False,False,False,False,False,False,False,True,False,True,False
171,2.1811991139920153,0.6548433876161043,9,73,1.3479618214824585,1.7560562934328081,False,False,False,False,False,False,False,True,False,False,False,False,False
21,0.11609683506251094,6.100774036794108,9,113,2.52059696173861,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,False,True
104,1.1486479745272633,-0.2528117205802297,9,70,0.7021721184578567,-0.6556903689642588,False,False,False,False,False,True,False,False,False,False,False,True,False
125,0.11609683506251094,0.6548433876161043,9,113,-0.0781761133650971,1.0052274854565468,False,False,False,False,False,False,True,False,False,False,False,True,False
145,-0.4001787346698652,-0.7066392746783967,9,78,0.33018258514641474,-0.1040542113470962,False,False,False,False,False,False,False,True,False,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,9,70,-0.5193869424760987,-0.7582313186063817,False,False,False,False,False,False,False,False,False,True,False,True,False
71,0.11609683506251094,-0.2528117205802297,0,59,-1.0614178207777805,-0.06995782470984732,False,False,False,True,False,False,False,False,False,False,False,True,False
14,-0.4001787346698652,-0.7066392746783967,9,62,0.9045929821718287,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
200,-0.4001787346698652,-0.7066392746783967,1,81,-0.6892101666545227,-1.0455289123938831,False,False,False,False,False,False,False,False,True,False,False,True,False
10,0.11609683506251094,-0.2528117205802297,9,71,2.2507065245634963,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,False,True
9,-1.4327298741346175,0.6548433876161043,3,71,-0.5174522105908173,-0.36839277517675717,False,False,False,False,False,False,False,False,False,False,False,True,False
95,-0.4001787346698652,-0.7066392746783967,9,70,-0.763123049367888,-0.22083435529634052,False,False,False,False,False,True,False,False,False,False,False,True,False
14,-0.4001787346698652,-0.7066392746783967,9,20,0.6474140195802405,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
13,-0.9164543044022413,-0.7066392746783967,0,71,0.14085696123595717,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,3,57,2.4227763597418757,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
8,-1.4327298741346175,-0.2528117205802297,3,73,-0.21142049402454727,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
268,1.1486479745272633,0.6548433876161043,3,115,0.10184090837415129,-1.0455289123938831,False,False,False,False,False,False,False,False,False,True,False,True,False
227,0.11609683506251094,-0.2528117205802297,9,74,-0.336205475360635,0.6393252409245774,False,False,False,False,False,False,False,False,False,True,False,True,False
209,-0.9164543044022413,-0.7066392746783967,1,71,-0.8830115278889165,-0.42764943972217256,False,False,False,False,False,False,False,False,True,False,False,True,False
104,1.1486479745272633,-0.2528117205802297,9,74,0.07832872692196578,0.0750499416679826,False,False,False,False,False,True,False,False,False,False,False,True,False
15,-0.9164543044022413,-0.2528117205802297,9,70,1.6293327631320131,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
247,-0.4001787346698652,-0.7066392746783967,9,70,-0.65613541978068,-1.0455289123938831,False,False,False,False,False,False,False,False,False,True,False,True,False
265,0.11609683506251094,-0.2528117205802297,0,115,-0.45751251667861403,-0.6556903689642588,False,False,False,False,False,False,False,False,False,True,False,True,False
14,-0.4001787346698652,0.6548433876161043,7,71,1.1236258880616259,2.1458948368624324,False,False,False,False,False,False,False,False,False,False,False,True,False
95,-0.4001787346698652,-0.2528117205802297,10,70,-0.4855893909407369,1.642336801666786,False,False,False,False,False,True,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,3,70,1.8996012308701526,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
134,-0.9164543044022413,-0.7066392746783967,9,10,-0.9645434463473128,1.135596916542948,False,False,False,False,False,False,False,True,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,115,-0.336205475360635,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
137,0.11609683506251094,-0.2528117205802297,0,13,-0.4761685203102722,1.542624448766588,False,False,False,False,False,False,False,True,False,False,False,True,False
265,0.11609683506251094,-0.2528117205802297,0,49,-0.22708734867190775,0.4251718847631844,False,False,False,False,False,False,False,False,False,True,False,True,False
71,0.11609683506251094,-0.2528117205802297,9,74,-1.0435595306395173,-0.883731298206345,False,False,False,True,False,False,False,False,False,False,False,True,False
272,-0.9164543044022413,-0.9335530517274802,3,105,-1.0139817066814267,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
14,-0.4001787346698652,0.6548433876161043,9,87,1.2214466845044851,0.26792828844004507,False,False,False,False,False,False,False,False,False,False,False,True,False
104,1.1486479745272633,-0.2528117205802297,9,100,0.49717962590634057,-0.4938927547767206,False,False,False,False,False,True,False,False,False,False,False,True,False
249,-0.9164543044022413,-0.9335530517274802,9,54,-1.1582938345211382,0.048886241311039906,False,False,False,False,False,False,False,False,False,True,False,True,False
238,1.1486479745272633,-0.2528117205802297,9,72,0.5436702214514462,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
131,2.1811991139920153,0.6548433876161043,9,81,0.12045609080013296,1.8340450863220108,False,False,False,False,False,False,True,False,False,False,False,True,False
19,-1.4327298741346175,2.470153604008772,9,70,1.123626090609674,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0.11609683506251094,-0.2528117205802297,2,80,2.5542231156701796,0.10005041899733474,False,False,False,False,False,False,False,False,False,False,False,False,True
224,1.1486479745272633,0.6548433876161043,9,105,0.8198481538415764,-0.22083435529634052,False,False,False,False,False,False,False,False,False,True,False,True,False
110,0.11609683506251094,-0.2528117205802297,9,71,0.09975738702228845,-1.2735698416359693,False,False,False,False,False,True,False,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,52,-0.6632602374320106,-1.0455289123938831,False,False,False,False,False,False,False,False,False,True,False,True,False
100,2.1811991139920153,0.6548433876161043,9,70,0.33018258514641474,-1.2735698416359693,False,False,False,False,False,True,False,False,False,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,9,71,-0.5174522105908173,-0.42764943972217256,False,False,False,False,False,False,False,False,False,True,False,True,False
268,1.1486479745272633,-0.2528117205802297,9,78,0.07875202473618736,-0.7582313186063817,False,False,False,False,False,False,False,False,False,True,False,True,False
121,0.11609683506251094,-0.2528117205802297,9,70,-0.336205475360635,-0.5689932313606707,False,False,False,False,False,False,True,False,False,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,9,49,-1.163366600009349,-0.4938927547767206,False,False,False,False,False,False,True,False,False,False,False,True,False
8,-1.4327298741346175,-0.9335530517274802,3,70,-0.5014312966202793,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
123,-0.4001787346698652,-0.7066392746783967,1,70,-0.7440914122046026,-1.2735698416359693,False,False,False,False,False,False,True,False,False,False,False,True,False
104,1.1486479745272633,-0.2528117205802297,1,71,0.39902142079445063,-0.7582313186063817,False,False,False,False,False,True,False,False,False,False,False,False,True
5,-1.684672352164017,-0.9335530517274802,0,1,-0.925338121655965,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,True,False
14,-0.4001787346698652,-0.7066392746783967,7,71,0.7157400322369469,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,False,True
194,2.1811991139920153,0.6548433876161043,0,113,0.6462799774018138,0.021445768252867013,False,False,False,False,False,False,False,False,True,False,False,True,False
200,-0.4001787346698652,-0.7066392746783967,9,71,-0.8419119655898274,1.5331399384455873,False,False,False,False,False,False,False,False,True,False,False,True,False
14,-0.4001787346698652,-0.7066392746783967,0,78,0.6465635729938989,-0.36839277517675717,False,False,False,False,False,False,False,False,False,False,False,True,False
20,-1.4327298741346175,-0.2528117205802297,3,71,2.033563216356696,0.4898889624269592,False,False,False,False,False,False,False,False,False,False,False,True,False
150,2.1811991139920153,0.6548433876161043,1,70,0.8385451657792804,-0.007402510630120278,False,False,False,False,False,False,False,True,False,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,1,70,-1.0709080536159044,-0.36839277517675717,False,False,False,False,False,False,True,False,False,False,False,True,False
71,0.11609683506251094,-0.2528117205802297,9,25,-1.0139817066814267,-0.883731298206345,False,False,False,True,False,False,False,False,False,False,False,True,False
11,-0.9164543044022413,-0.9335530517274802,9,71,0.49717962590634057,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
18,-0.4001787346698652,-0.2528117205802297,3,70,1.9568988227566728,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
272,-0.4001787346698652,-0.7066392746783967,9,81,-0.6525863923163441,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
169,0.11609683506251094,-0.2528117205802297,9,71,-0.10153315940453575,0.9036638047542387,False,False,False,False,False,False,False,True,False,False,False,True,False
8,-1.4327298741346175,-0.7066392746783967,2,88,-0.07770342258932036,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
201,0.11609683506251094,-0.2528117205802297,9,73,-0.4029736452649017,0.2106838554985781,False,False,False,False,False,False,False,False,True,False,False,True,False
71,0.11609683506251094,-0.2528117205802297,0,10,-1.014896734481159,-0.2658518255346344,False,False,False,True,False,False,False,False,False,False,False,True,False
95,-0.4001787346698652,-0.2528117205802297,0,70,-0.4862196802648362,1.7048921157465136,False,False,False,False,False,True,False,False,False,False,False,True,False
128,-0.4001787346698652,-0.7066392746783967,9,70,-0.8598491707680364,-0.36839277517675717,False,False,False,False,False,False,True,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,71,-0.8830115278889165,-0.2658518255346344,False,False,False,False,False,False,False,False,False,True,False,True,False
261,-0.4001787346698652,-0.7066392746783967,0,71,-1.2109067930801054,0.6005223989282028,False,False,False,False,False,False,False,False,False,True,False,True,False
191,1.1486479745272633,-0.2528117205802297,9,113,0.14045180734368864,-0.6556903689642588,False,False,False,False,False,False,False,False,True,False,False,True,False
21,0.11609683506251094,-0.2528117205802297,9,74,2.0159701057963733,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,True,False
142,1.1486479745272633,0.6548433876161043,9,71,0.27599117058165534,-0.14035184593467115,False,False,False,False,False,False,False,True,False,False,False,True,False
125,0.11609683506251094,-0.2528117205802297,4,71,-0.6532954874711147,2.2171210055881665,False,False,False,False,False,False,True,False,False,False,False,False,False
267,0.11609683506251094,-0.2528117205802297,9,113,-0.5773471704593688,-0.3147886017616418,False,False,False,False,False,False,False,False,False,True,False,True,False
13,-0.9164543044022413,0.6548433876161043,2,63,0.040139883283830155,0.24948669749495328,False,False,False,False,False,False,False,False,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,9,63,-0.9689672738261794,-0.36839277517675717,False,False,False,False,False,False,False,True,False,False,False,True,False
191,1.1486479745272633,-0.2528117205802297,1,71,0.2003553153091981,0.3030908709100686,False,False,False,False,False,False,False,False,True,False,False,False,True
141,0.11609683506251094,-0.2528117205802297,9,91,0.07875202473618736,0.14694574785283024,False,False,False,False,False,False,False,True,False,False,False,True,False
125,2.1811991139920153,0.6548433876161043,4,115,-0.009427471579216045,1.4071615086820584,False,False,False,False,False,False,True,False,False,False,False,False,False
209,-0.9164543044022413,-0.7066392746783967,9,116,-0.5834099533280892,-0.883731298206345,False,False,False,False,False,False,False,False,True,False,False,True,False
268,1.1486479745272633,0.6548433876161043,9,74,0.0892936050424967,-0.5689932313606707,False,False,False,False,False,False,False,False,False,True,False,True,False
134,-0.9164543044022413,-0.7066392746783967,9,26,-0.970740676877643,0.8735807984085824,False,False,False,False,False,False,False,True,False,False,False,True,False
252,0.11609683506251094,-0.2528117205802297,0,91,-0.8378667827246923,1.3623434421449683,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.11609683506251094,0.6548433876161043,9,72,1.9457137935145763,-0.14035184593467115,False,False,False,False,False,False,False,False,False,False,False,False,True
11,-0.9164543044022413,0.6548433876161043,3,113,0.6465635729938989,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
136,-0.4001787346698652,-0.7066392746783967,9,109,-0.6525863923163441,0.5254219223442523,False,False,False,False,False,False,False,True,False,False,False,True,False
169,0.11609683506251094,-0.2528117205802297,0,113,-0.0781761133650971,-0.3147886017616418,False,False,False,False,False,False,False,True,False,False,False,True,False
128,-0.4001787346698652,-0.7066392746783967,9,70,-1.0139817066814267,-0.2658518255346344,False,False,False,False,False,False,True,False,False,False,False,True,False
13,-0.9164543044022413,0.6548433876161043,9,114,0.5886846733636182,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
250,-0.4001787346698652,-0.7066392746783967,9,105,-0.6525863923163441,-1.0455289123938831,False,False,False,False,False,False,False,False,False,True,False,True,False
83,-0.4001787346698652,-0.7066392746783967,0,70,-1.215222565441961,-0.03781089629254838,False,False,False,False,True,False,False,False,False,False,False,False,False
225,1.1486479745272633,0.6548433876161043,9,72,0.6462799774018138,2.246394339133044,False,False,False,False,False,False,False,False,False,True,False,True,False
124,1.1486479745272633,0.6548433876161043,6,87,-0.03121283212606383,-0.5689932313606707,False,False,False,False,False,False,True,False,False,False,False,True,False
44,0.11609683506251094,-0.2528117205802297,1,70,-0.2697322447406101,-0.883731298206345,False,True,False,False,False,False,False,False,False,False,False,True,False
16,-0.4001787346698652,-0.2528117205802297,3,71,1.6983741906669705,0.6486216200736105,False,False,False,False,False,False,False,False,False,False,False,False,False
11,-0.9164543044022413,-0.2528117205802297,2,113,0.18178291258253468,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,True,False
141,1.1486479745272633,0.6548433876161043,9,62,0.6431566763023692,-1.2735698416359693,False,False,False,False,False,False,False,True,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,9,105,1.643440703416832,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0.11609683506251094,-0.2528117205802297,9,95,2.612102024161935,-0.3147886017616418,False,False,False,False,False,False,False,False,False,False,False,False,True
247,-0.4001787346698652,-0.7066392746783967,9,77,-0.07770342258932036,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
202,0.11609683506251094,0.6548433876161043,1,74,-0.5014312966202793,0.8918229856524708,False,False,False,False,False,False,False,False,True,False,False,True,False
253,-0.9164543044022413,-0.7066392746783967,9,113,-1.2527175154429186,0.31988071871977714,False,False,False,False,False,False,False,False,False,True,False,True,False
252,0.11609683506251094,-0.2528117205802297,0,74,-0.8419119655898274,2.769960651394053,False,False,False,False,False,False,False,False,False,True,False,True,False
17,-1.684672352164017,-0.9335530517274802,9,71,-0.763123049367888,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,False,True
149,1.1486479745272633,0.6548433876161043,10,113,0.7816977933876681,0.021445768252867013,False,False,False,False,False,False,False,True,False,False,False,True,False
124,1.1486479745272633,0.6548433876161043,1,71,0.13883003303354374,-0.5689932313606707,False,False,False,False,False,False,True,False,False,False,False,False,True
125,0.11609683506251094,0.6548433876161043,9,70,-0.33677272316746254,0.6393252409245774,False,False,False,False,False,False,True,False,False,False,False,True,False
248,-0.9164543044022413,-0.9335530517274802,9,120,-1.059527373169345,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,False,True
125,0.11609683506251094,-0.2528117205802297,4,73,-0.5976596789307145,0.6202583935133604,False,False,False,False,False,False,True,False,False,False,False,True,False
17,-0.9164543044022413,-0.7066392746783967,3,115,0.9050656730264018,0.726022378528166,False,False,False,False,False,False,False,False,False,False,False,True,False
169,0.11609683506251094,-0.2528117205802297,0,70,-0.10466065154979994,2.019428779498414,False,False,False,False,False,False,False,True,False,False,False,False,False
78,0.11609683506251094,-0.2528117205802297,1,71,-0.9261976764455215,1.0430513574348945,False,False,False,True,False,False,False,False,False,False,False,False,False
143,1.1486479745272633,0.6548433876161043,10,73,0.3683015746316176,3.069181267640608,False,False,False,False,False,False,False,True,False,False,False,True,False
238,1.1486479745272633,0.6548433876161043,1,71,0.49717962590634057,-0.6556903689642588,False,False,False,False,False,False,False,False,False,True,False,True,False
267,0.11609683506251094,-0.2528117205802297,0,113,-0.5739890829957064,2.222200581712534,False,False,False,False,False,False,False,False,False,True,False,True,False
268,1.1486479745272633,0.6548433876161043,9,71,0.06813148056947864,1.6099117925845619,False,False,False,False,False,False,False,False,False,True,False,True,False
92,-0.9164543044022413,-0.9335530517274802,0,70,-1.1582928217811845,0.0750499416679826,False,False,False,False,False,True,False,False,False,False,False,True,False
137,0.11609683506251094,-0.2528117205802297,7,74,-0.3654284250895294,1.6963704658498933,False,False,False,False,False,False,False,True,False,False,False,False,False
95,0.11609683506251094,0.6548433876161043,10,70,-0.17603045665087927,0.24948669749495328,False,False,False,False,False,True,False,False,False,False,False,True,False
6,-1.4327298741346175,-0.7066392746783967,9,71,-0.5834099533280892,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
13,-0.9164543044022413,2.470153604008772,8,63,1.4561190581352565,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
9,-1.4327298741346175,-0.2528117205802297,9,70,0.18079864593572118,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,False,True
5,-1.684672352164017,-0.9335530517274802,9,74,-1.0604722818991486,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,True,False
172,1.1486479745272633,0.6548433876161043,9,70,1.4400071088393593,1.2283564347133011,False,False,False,False,False,False,False,True,False,False,False,True,False
15,-0.9164543044022413,-0.2528117205802297,2,74,1.7644669964152024,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
62,1.1486479745272633,0.6548433876161043,0,10,0.6465635729938989,0.048886241311039906,False,False,True,False,False,False,False,False,False,False,False,True,False
141,1.1486479745272633,0.6548433876161043,0,74,0.6606715118749198,-1.2735698416359693,False,False,False,False,False,False,False,True,False,False,False,True,False
11,-0.9164543044022413,-0.7066392746783967,9,37,0.7816977933876681,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
18,-0.4001787346698652,2.470153604008772,8,116,1.9957491252789343,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,True,False
191,1.1486479745272633,-0.2528117205802297,1,73,0.0570010682310348,-0.6556903689642588,False,False,False,False,False,False,False,False,True,False,False,True,False
267,-0.4001787346698652,-0.7066392746783967,9,70,-0.6819540826706978,-0.03781089629254838,False,False,False,False,False,False,False,False,False,True,False,False,False
99,-0.9164543044022413,-0.9335530517274802,7,73,-0.6625461423640807,-1.2735698416359693,False,False,False,False,False,True,False,False,False,False,False,True,False
267,1.1486479745272633,0.6548433876161043,1,91,-0.2349861764266148,1.03383118154231,False,False,False,False,False,False,False,False,False,True,False,False,False
11,-0.9164543044022413,-0.9335530517274802,9,113,0.05743078061855969,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
95,-0.4001787346698652,-0.2528117205802297,0,70,-0.336205475360635,0.5367842912824546,False,False,False,False,False,True,False,False,False,False,False,True,False
8,-1.4327298741346175,-0.9335530517274802,9,115,-0.7253118569922001,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,71,-0.8419119655898274,0.3030908709100686,False,False,False,False,False,False,False,False,False,True,False,True,False
127,-0.9164543044022413,-0.9335530517274802,1,72,-0.925338121655965,-0.6556903689642588,False,False,False,False,False,False,True,False,False,False,False,True,False
19,-0.4001787346698652,-0.2528117205802297,9,98,1.8397680354801385,-1.0455289123938831,False,False,False,False,False,False,False,False,False,False,False,True,False
191,1.1486479745272633,-0.2528117205802297,7,73,-0.03121283212606383,-0.007402510630120278,False,False,False,False,False,False,False,False,True,False,False,True,False
11,-0.9164543044022413,-0.2528117205802297,9,26,0.14085696123595717,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
169,0.11609683506251094,-0.2528117205802297,1,71,-0.12430429296281838,1.0827679577693172,False,False,False,False,False,False,False,True,False,False,False,False,False
249,-0.9164543044022413,-0.9335530517274802,9,27,-1.3189742401481366,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
77,1.1486479745272633,0.6548433876161043,9,109,-0.4855893909407369,0.8285633281702885,False,False,False,True,False,False,False,False,False,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,9,10,-0.5733185529425511,0.3674373270557505,False,False,False,False,False,False,False,False,False,True,False,True,False
267,1.1486479745272633,0.6548433876161043,0,71,-0.22761257035462418,1.293502348183863,False,False,False,False,False,False,False,False,False,True,False,False,False
137,0.11609683506251094,-0.2528117205802297,7,113,-0.4089309474987794,0.021445768252867013,False,False,False,False,False,False,False,True,False,False,False,True,False
100,-0.4001787346698652,-0.7066392746783967,7,73,-0.7486357612362642,1.7885606077256098,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.11609683506251094,0.6548433876161043,9,80,2.1314904248913473,-0.36839277517675717,False,False,False,False,False,False,False,False,False,False,False,True,False
154,2.1811991139920153,0.6548433876161043,10,73,1.17318425852554,0.31988071871977714,False,False,False,False,False,False,False,True,False,False,False,True,False
194,2.1811991139920153,0.6548433876161043,9,72,0.7816977933876681,-1.0455289123938831,False,False,False,False,False,False,False,False,True,False,False,True,False
200,-0.4001787346698652,-0.2528117205802297,9,98,-0.2915455349307053,-1.2735698416359693,False,False,False,False,False,False,False,False,True,False,False,True,False
225,0.11609683506251094,-0.2528117205802297,9,70,0.6746404540517492,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,False,True
267,0.11609683506251094,-0.2528117205802297,1,72,-0.5766743788176647,2.717754948985483,False,False,False,False,False,False,False,False,False,True,False,False,False
80,-0.9164543044022413,-0.7066392746783967,9,10,-1.413961927967359,-0.36839277517675717,False,False,False,True,False,False,False,False,False,False,False,True,False
189,0.11609683506251094,-0.2528117205802297,9,115,0.6465635729938989,-0.3147886017616418,False,False,False,False,False,False,False,False,True,False,False,True,False
