total_sold
4.762173934797756
4.912654885736052
2.1972245773362196
3.6888794541139363
3.713572066704308
5.8916442118257715
2.6390573296152584
2.5649493574615367
5.8805329864007
5.627621113690637
2.6390573296152584
4.007333185232471
5.739792912179234
8.412054873292933
1.6094379124341003
5.723585101952381
4.219507705176107
1.6094379124341003
5.093750200806762
4.07753744390572
3.7612001156935624
4.0943445622221
2.995732273553991
2.4849066497880004
5.58724865840025
4.912654885736052
5.929589143389895
4.204692619390966
4.3694478524670215
4.406719247264253
9.09459276343187
2.1972245773362196
3.713572066704308
4.852030263919617
3.4011973816621555
2.0794415416798357
4.890349128221754
6.142037405587356
3.6375861597263857
4.74493212836325
1.6094379124341003
4.875197323201151
6.734591659972948
5.081404364984463
4.844187086458591
5.4510384535657
5.293304824724492
3.091042453358316
3.367295829986474
5.424950017481403
3.091042453358316
6.590301048196686
5.808142489980444
3.828641396489095
2.1972245773362196
4.6913478822291435
3.1354942159291497
2.3978952727983707
5.459585514144159
1.0986122886681098
6.082218910376446
5.529429087511423
6.030685260261263
4.007333185232471
5.583496308781699
2.9444389791664403
4.23410650459726
3.1780538303479458
4.90527477843843
7.597897950521784
2.3978952727983707
5.883322388488279
4.962844630259907
3.912023005428146
6.131226489483141
4.060443010546419
6.300785794663244
6.327936783729195
2.4849066497880004
4.394449154672439
2.4849066497880004
3.5553480614894135
2.9444389791664403
4.31748811353631
5.318119993844216
4.143134726391533
7.503840746698951
4.6443908991413725
1.791759469228055
4.343805421853684
5.231108616854587
4.219507705176107
2.3978952727983707
4.430816798843313
6.654152520183219
4.0943445622221
6.641182169740591
5.5053315359323625
4.795790545596741
4.007333185232471
3.5553480614894135
7.403061091090091
3.367295829986474
4.890349128221754
5.081404364984463
3.4339872044851463
1.0986122886681098
5.111987788356544
4.709530201312334
4.634728988229636
4.07753744390572
6.304448802421981
5.910796644040527
3.295836866004329
6.694562058521095
4.634728988229636
6.821107472256465
2.3978952727983707
1.791759469228055
6.75343791859778
3.1780538303479458
3.9318256327243257
6.298949246855942
1.3862943611198906
4.499809670330265
4.997212273764115
5.717027701406222
3.9318256327243257
5.017279836814924
4.060443010546419
6.366470447731438
5.926926025970411
4.955827057601261
3.828641396489095
5.755742213586912
2.5649493574615367
4.0943445622221
6.70808408385307
5.198497031265826
5.932245187448011
3.9318256327243257
4.6913478822291435
4.174387269895637
5.6240175061873385
6.492239835020471
5.883322388488279
3.1354942159291497
2.772588722239781
4.77912349311153
4.477336814478207
4.23410650459726
4.8283137373023015
4.90527477843843
3.8066624897703196
3.7376696182833684
2.772588722239781
5.049856007249537
2.9444389791664403
4.700480365792417
6.913737350659685
3.4011973816621555
3.2188758248682006
5.720311776607412
5.327876168789581
3.970291913552122
1.3862943611198906
4.290459441148391
5.442417710521793
4.2626798770413155
4.897839799950911
5.2832037287379885
4.382026634673881
1.0986122886681098
6.960347729101308
1.3862943611198906
4.007333185232471
7.290292882446597
5.905361848054571
3.4011973816621555
3.2188758248682006
4.23410650459726
3.4657359027997265
4.653960350157523
5.700443573390687
5.820082930352362
5.111987788356544
1.9459101490553132
2.6390573296152584
1.791759469228055
1.6094379124341003
4.795790545596741
5.493061443340548
3.828641396489095
2.0794415416798357
3.2188758248682006
4.564348191467836
2.4849066497880004
3.7612001156935624
6.508769136971682
5.2574953720277815
3.295836866004329
6.566672429803241
4.564348191467836
4.276666119016055
1.9459101490553132
7.898782356970309
6.755768921984255
3.367295829986474
1.3862943611198906
3.9512437185814275
4.6913478822291435
7.698936199813447
4.23410650459726
3.4965075614664802
4.465908118654584
2.8903717578961645
4.007333185232471
3.6109179126442243
6.115892125483034
3.6109179126442243
4.356708826689592
6.519147287940395
5.814130531825066
5.198497031265826
4.04305126783455
1.791759469228055
4.890349128221754
1.9459101490553132
2.6390573296152584
6.980075940561763
1.9459101490553132
4.394449154672439
2.9444389791664403
5.676753802268282
5.8971538676367405
5.988961416889864
6.066108090103747
3.367295829986474
3.8501476017100584
4.382026634673881
4.762173934797756
6.023447592961033
4.189654742026425
4.30406509320417
4.110873864173311
6.148468295917647
5.081404364984463
4.143134726391533
6.848005274576363
2.70805020110221
6.274762021241939
8.591558273371545
6.3578422665081
1.6094379124341003
1.3862943611198906
1.3862943611198906
5.655991810819852
1.0986122886681098
3.6635616461296463
4.543294782270004
4.51085950651685
2.3978952727983707
6.77078942390898
6.320768294250582
2.4849066497880004
1.3862943611198906
1.0986122886681098
4.442651256490317
5.493061443340548
4.564348191467836
3.9318256327243257
3.5263605246161616
3.8501476017100584
6.408528791059498
5.932245187448011
5.093750200806762
5.198497031265826
1.3862943611198906
1.0986122886681098
1.791759469228055
3.58351893845611
7.734121303328305
3.7612001156935624
3.9512437185814275
6.398594934535208
7.353081920515432
3.6635616461296463
7.024649030453636
4.248495242049359
6.762729506931879
4.663439094112067
6.345636360828596
5.438079308923196
4.727387818712341
4.51085950651685
6.3818160174060985
2.772588722239781
6.12029741895095
1.3862943611198906
2.995732273553991
2.1972245773362196
3.044522437723423
1.3862943611198906
4.77912349311153
4.2626798770413155
4.406719247264253
8.056426767522984
1.0986122886681098
4.9344739331306915
3.4965075614664802
5.0369526024136295
3.4339872044851463
4.605170185988092
5.247024072160486
7.355001921105257
4.948759890378168
3.2188758248682006
3.6375861597263857
1.3862943611198906
8.524367395164237
7.63433723562832
4.04305126783455
3.044522437723423
6.246106765481563
4.2626798770413155
7.195187320178709
6.582025138892826
4.672828834461906
6.51471269087253
5.68697535633982
3.4011973816621555
1.791759469228055
6.150602768446279
5.4510384535657
3.4339872044851463
6.634633357861686
3.367295829986474
4.59511985013459
5.594711379601839
3.2188758248682006
4.736198448394496
2.1972245773362196
5.71042701737487
4.418840607796598
6.428105272684596
4.465908118654584
1.3862943611198906
5.846438775057725
4.465908118654584
4.795790545596741
6.61338421837956
6.18826412308259
5.480638923341991
5.68697535633982
3.367295829986474
4.442651256490317
4.564348191467836
